ngram,tf_query_peak,tf_peak,tf_corpus,field,P_w,P_w_Given_query_peak,P_w_Given_time,PMI_corpus,PMI_peak,PMI_peak_times_tf_query_peak,PMI_corpus_times_tf_query_peak,LOG_Likelyhood_corpus,LOG_Likelyhood_peak
waarom,2,28645,4669039,title,1.3049509667074872E-4,2.9442072721919626E-4,1.1325049177479213E-4,1.1738836418882634,1.3783619257098092,1.3783619257098092,1.1738836418882634,1.48193359375,1.9626712799072266
bom,2,9597,897705,title,2.508998120530038E-5,2.9442072721919626E-4,3.7942571812277185E-5,3.552695945552008,2.9559898651925387,2.9559898651925387,3.552695945552008,8.93212890625,6.797056198120117
appartementen,2,14189,317225,title,8.866130062605659E-6,2.9442072721919626E-4,5.6097442059435344E-5,5.0534309040543075,2.391872347504865,2.391872347504865,5.0534309040543075,14.6171875,4.8965301513671875
ruzie,2,3575,334874,title,9.359402438600385E-6,2.9442072721919626E-4,1.4134072546513592E-5,4.975319008187226,4.380630116476256,4.380630116476256,4.975319008187226,14.31494140625,12.028078079223633
wanklank,2,71,26760,title,7.479159602027816E-7,2.9442072721919626E-4,2.807046575671231E-7,8.620787354996553,10.034610523524686,10.034610523524686,8.620787354996553,28.7275390625,34.29363822937012
voorbereiding,2,8019,1137603,title,3.179489686377299E-5,2.9442072721919626E-4,3.170381195817972E-5,3.211012106560723,3.215151020065134,3.215151020065134,3.211012106560723,7.69677734375,7.711336135864258
spontaan,2,2279,214524,title,5.995737049571807E-6,2.9442072721919626E-4,9.010224149232021E-6,5.617798316969429,5.030172433764074,5.030172433764074,5.617798316969429,16.81787109375,14.524930953979492
gaven,2,6675,1797805,title,5.024690033005837E-5,2.9442072721919626E-4,2.6390191398035868E-5,2.550772734647781,3.4798055215670924,3.4798055215670924,2.550772734647781,5.4169921875,8.665689468383789
duitsers,2,4891,543140,title,1.5180234477748089E-5,2.9442072721919626E-4,1.9336992678321114E-5,4.277613260429812,3.928443893691579,3.928443893691579,4.277613260429812,11.63818359375,10.321718215942383
muller,2,4941,1380437,title,3.8581870865263355E-5,2.9442072721919626E-4,1.953467201463599E-5,2.9318842330880006,3.9137703025818578,3.9137703025818578,2.9318842330880006,6.71337890625,10.266910552978516
gooier,2,41,7536,title,2.1062386681943808E-7,2.9442072721919626E-4,1.6209705577819785E-7,10.448994600912593,10.826805638411289,10.826805638411289,10.448994600912593,36.029296875,37.4021053314209
vonhoff,2,1171,32868,title,9.18628616589874E-7,2.9442072721919626E-4,4.629650056494382E-6,8.324181799098843,5.990832282528155,5.990832282528155,8.324181799098843,27.54443359375,18.27934455871582
waarnemers,2,3603,248072,title,6.9333710044627974E-6,2.9442072721919626E-4,1.4244772974849922E-5,5.408178469317656,4.36937470660258,4.36937470660258,5.408178469317656,15.99853515625,11.985240936279297
mis,2,9929,1698411,title,4.746893474902715E-5,2.9442072721919626E-4,3.925516260540796E-5,2.6328236609957347,2.9069249344393135,2.9069249344393135,2.6328236609957347,5.69091796875,6.626537322998047
brandkast,2,663,280129,title,7.829332960225898E-6,2.9442072721919626E-4,2.6212279995352478E-6,5.232846031767574,6.811492582916783,6.811492582916783,5.232846031767574,15.31494140625,21.518857955932617
advocaten,2,2585,263277,title,7.3583359586811565E-6,2.9442072721919626E-4,1.0220021687479058E-5,5.3223558837030485,4.848409077827073,4.848409077827073,5.3223558837030485,15.66357421875,13.821884155273438
weekeinde,2,18127,602487,title,1.6838925377978076E-5,2.9442072721919626E-4,7.166666658759494E-5,4.128007263771476,2.0385050831992686,2.0385050831992686,4.128007263771476,11.07177734375,3.788238525390625
dreigt,2,6749,695866,title,1.9448777562125145E-5,2.9442072721919626E-4,2.6682756815781885E-5,3.9201278570085325,3.4638996046360724,3.4638996046360724,3.9201278570085325,10.29150390625,8.607807159423828
ingegooid,2,463,28267,title,7.900351437612866E-7,2.9442072721919626E-4,1.8305106542757463E-6,8.541746694095702,7.329489259769135,7.329489259769135,8.541746694095702,28.41162109375,23.57159996032715
commandant,2,2713,1348687,title,3.769448926076267E-5,2.9442072721919626E-4,1.072608078844514E-5,2.9654537112268287,4.7786843107475026,4.7786843107475026,2.9654537112268287,6.83056640625,13.553003311157227
