ngram,tf_query_peak,tf_peak,tf_corpus,field,P_w,P_w_Given_query_peak,P_w_Given_time,PMI_corpus,PMI_peak,PMI_peak_times_tf_query_peak,PMI_corpus_times_tf_query_peak,LOG_Likelyhood_corpus,LOG_Likelyhood_peak
ningin,1,137,16923,title,4.729813824555932E-7,3.759539832324523E-5,6.822239624742959E-7,6.31262887944699,5.784166847464682,0.0,0.0,9.77490234375,8.725231170654297
meent,1,14463,2913179,title,8.142051827457322E-5,3.759539832324523E-5,7.20219355420857E-5,-1.1148363180092815,-0.9378802846921985,-0.0,-0.0,1.1337890625,0.766387939453125
buitenbewaking,1,3,462,title,1.2912450433994213E-8,3.759539832324523E-5,1.493921085710137E-8,11.50757756035695,11.297236429704054,0.0,0.0,20.1279296875,19.275754928588867
bijzonders,1,2145,348355,title,9.73618327042003E-6,3.759539832324523E-5,1.068153576282748E-5,1.9491278566424697,1.8154369980382974,0.0,0.0,1.759765625,1.564962387084961
behoort,1,10391,2656129,title,7.423622090648185E-5,3.759539832324523E-5,5.1744446672046774E-5,-0.9815671831896413,-0.4608479508753405,-0.0,-0.0,0.84912109375,0.1642131805419922
waken,1,823,296131,title,8.276573288894243E-6,3.759539832324523E-5,4.098323511798142E-6,2.183450602692801,3.197450310003582,0.0,0.0,2.1162109375,3.822702407836914
veiligheid,1,6489,1390826,title,3.887223330586674E-5,3.759539832324523E-5,3.231351308391026E-5,-0.048183909617506515,0.2184184797420734,0.0,-0.0,9.765625E-4,0.03145408630371094
korps,1,4043,742014,title,2.073856925612507E-5,3.759539832324523E-5,2.0133076498420278E-5,0.8582397200857645,0.9009884421535137,0.0,0.0,0.42236328125,0.4617042541503906
paleizen,1,235,86568,title,2.4194913618398507E-6,3.759539832324523E-5,1.1702381838062739E-6,3.957780393264283,5.005681983860207,0.0,0.0,5.21484375,7.210084915161133
bewaken,1,515,138059,title,3.85861470663811E-6,3.759539832324523E-5,2.5645645304690685E-6,3.2844011877467594,3.8737703083546258,0.0,0.0,3.9794921875,5.0565948486328125
